nose_x_norm,nose_y_norm,left_eye_inner_x_norm,left_eye_inner_y_norm,left_eye_x_norm,left_eye_y_norm,left_eye_outer_x_norm,left_eye_outer_y_norm,right_eye_inner_x_norm,right_eye_inner_y_norm,right_eye_x_norm,right_eye_y_norm,right_eye_outer_x_norm,right_eye_outer_y_norm,left_ear_x_norm,left_ear_y_norm,right_ear_x_norm,right_ear_y_norm,mouth_left_x_norm,mouth_left_y_norm,mouth_right_x_norm,mouth_right_y_norm,left_shoulder_x_norm,left_shoulder_y_norm,right_shoulder_x_norm,right_shoulder_y_norm,left_elbow_x_norm,left_elbow_y_norm,right_elbow_x_norm,right_elbow_y_norm,left_wrist_x_norm,left_wrist_y_norm,right_wrist_x_norm,right_wrist_y_norm,left_pinky_x_norm,left_pinky_y_norm,right_pinky_x_norm,right_pinky_y_norm,left_index_x_norm,left_index_y_norm,right_index_x_norm,right_index_y_norm,left_thumb_x_norm,left_thumb_y_norm,right_thumb_x_norm,right_thumb_y_norm,left_hip_x_norm,left_hip_y_norm,right_hip_x_norm,right_hip_y_norm,left_knee_x_norm,left_knee_y_norm,right_knee_x_norm,right_knee_y_norm,left_ankle_x_norm,left_ankle_y_norm,right_ankle_x_norm,right_ankle_y_norm,left_heel_x_norm,left_heel_y_norm,right_heel_x_norm,right_heel_y_norm,left_foot_index_x_norm,left_foot_index_y_norm,right_foot_index_x_norm,right_foot_index_y_norm,phase
0.4263730087088312,-1.107962010916254,0.4622451658034512,-1.1761635966982134,0.4819092941366904,-1.1774401888477615,0.5036710337485392,-1.178341869505292,0.43362452127205253,-1.170020151305417,0.4279401469762326,-1.1686323409004158,0.4208497517007444,-1.1671697333892959,0.5700665832157685,-1.1499224672566557,0.44632109854535484,-1.1344803114773219,0.456474162672209,-1.0279088391024689,0.4172782156047246,-1.0285404476780715,0.7108335023160292,-0.8598456060759824,0.3720318308252298,-0.8166300604679843,0.8224318134912343,-0.39186542270319713,0.2219485051867776,-0.432572024391234,0.5442415191072844,-0.4781512408602669,0.14461920322786725,-0.5429246087976828,0.46563706538326277,-0.485239681328305,0.09659884379201229,-0.560480425853638,0.45316251308245603,-0.5474031755505704,0.09517368627625307,-0.5921315363557765,0.47457629696817877,-0.5417679800948121,0.1241186230751707,-0.5713882514254539,0.3966418277765442,-0.09178756083837047,0.20654441671042015,-0.16738222839678266,-0.06717286668918478,0.08867635334422777,-0.2097382086435799,-0.015340803000899822,-0.6719479033081363,0.6859603620450136,-0.7649638148622514,0.5802534289861386,-0.7240223276263891,0.9364923944706528,-0.8386909211135555,0.8027119571972148,-0.9739590697411574,0.491990168766342,-1.0655390208962363,0.3928250502816826,0
0.42705739708558765,-1.1224801600792846,0.4630237964762252,-1.1899830565247207,0.4824113709975701,-1.190450667043716,0.503735851048202,-1.1903026675428194,0.42965441022540823,-1.1888344528208556,0.42178435543111953,-1.189334214778176,0.41415093522290125,-1.1893214570874486,0.5675144277626988,-1.1621110003621253,0.4406130607909279,-1.1614550081356974,0.4610132255714485,-1.0485201230876053,0.4196885960753575,-1.0567713653346724,0.7075796738729595,-0.8436945753844638,0.37170321740439993,-0.8154468875376326,0.8802669524804655,-0.37796416961759155,0.21830309794606284,-0.42448035616286034,0.6432807068383132,-0.4934531649262035,0.1869695922122718,-0.5422069886942739,0.5662647913790421,-0.5232900083454011,0.17671487809801004,-0.5632818706989028,0.5542577467126282,-0.5926850555179758,0.1910646051665202,-0.5986870345821431,0.5675792450623615,-0.5629571668929733,0.19784861009534868,-0.583338195137403,0.3772052801843431,-0.10201429034071435,0.1941735720890738,-0.17212191627116877,-0.08799074295642086,0.08936753210475841,-0.21327620435913924,-0.004301490906910952,-0.6728271551222914,0.6860118043463332,-0.7482129669373458,0.5565811223032785,-0.7329510649818359,0.9106193861373386,-0.7978848300147665,0.7809967214257589,-0.9525680233526179,0.5551388859434812,-1.0336666056138208,0.39183427155826633,1
0.38539489455442927,-1.1899209656670278,0.41701791756004725,-1.2595030056048995,0.4345249673143515,-1.2594914310871026,0.4534682861215,-1.2608251241911155,0.38563687913983685,-1.25876743213833,0.3789639895818588,-1.2584639740028454,0.3730112922423557,-1.2561082766985152,0.5218729661090691,-1.2329953021579036,0.4022471866975372,-1.2175221266708738,0.4227773976157938,-1.1088309742701454,0.38446522928498084,-1.1190049239713353,0.6978881500735451,-0.871793389211276,0.34013492900738607,-0.8611732289884396,0.8723555380759158,-0.43637906334269505,0.20408382855369928,-0.44615680443912115,0.6111220665913553,-0.4904560335667188,0.18208010435644292,-0.543547472182061,0.5293685209497507,-0.5152758122228147,0.1572435555101168,-0.5568886214908984,0.5019446301162522,-0.585954756351725,0.16498438724349052,-0.5854575150671694,0.5176719820141022,-0.5569565253286403,0.1854386693249994,-0.5791723975765388,0.367335971791568,-0.11519627716926875,0.17770442220619456,-0.18879621805171068,-0.10497143508362254,0.10159413251320451,-0.22668721231316868,-0.005503594604148235,-0.6845138171360866,0.6910424498769833,-0.7501049118952795,0.5557749185569971,-0.7401237679394356,0.9103331611727962,-0.7999170066860974,0.7803166542023133,-0.9661298601341166,0.53563217105228,-1.0324602836478753,0.39263245030554184,1
0.3329385625911794,-1.2440040575249085,0.36561080277451263,-1.3181825185279912,0.3837234312999516,-1.3213520844814992,0.404078326855311,-1.3250420921974582,0.32871494388363187,-1.314960481427137,0.32061710257909987,-1.3128056148671587,0.3140370149327024,-1.309371069619553,0.47091216472978364,-1.297731580196068,0.34913959519958065,-1.2715552680541733,0.3740133882720622,-1.1600840708055289,0.3331455664116896,-1.1547036176259056,0.6529860171744812,-0.9105260469130758,0.28482848778182296,-0.8772444212283101,0.7561864755438583,-0.38341993432634697,0.16203797799310699,-0.4619610111351427,0.434833415353064,-0.48264801818782166,0.035938699383511914,-0.5176145850100107,0.32601586921799314,-0.4517745095124308,-0.008706222008953728,-0.5025415791849465,0.3033020354933205,-0.5343065829422066,-0.002628828531051786,-0.5421577069696096,0.32513126740450066,-0.5348503280671552,0.021681774226582375,-0.541453153210736,0.34718540505705026,-0.0924205069138073,0.1482072008603093,-0.1821830015632634,-0.09631225538709065,0.08606946328255383,-0.23261768657850174,-0.05404125782207347,-0.6830555307782775,0.6827688816711434,-0.7522377097079916,0.5374297708295934,-0.740868035154928,0.8997033297973116,-0.8033541754910704,0.7700952746993067,-0.9831971810967405,0.5256583319032234,-1.046344149235635,0.38503524547745255,1
0.26862045902044224,-1.2830532911490293,0.29645732864893487,-1.360875770450691,0.3165465761602796,-1.3656453977444452,0.33561644302867444,-1.3706144153981143,0.2554888856471811,-1.3511854812665083,0.24452488508232414,-1.3495000771483732,0.23647272454136398,-1.3470852726398268,0.39222540332365075,-1.3610741319645796,0.2652145671346717,-1.3226093857680525,0.31666797999139396,-1.208601568641337,0.27025673574081727,-1.1886576970735214,0.5761007651605621,-0.9874622268053015,0.21851997868842643,-0.9315622443071124,0.5968005299039683,-0.3945914531347273,0.04238709473853108,-0.48398201994564244,0.26798504371454207,-0.4149398669601204,-0.12310752129846328,-0.47078079369639453,0.16079328007037702,-0.3523199766405471,-0.18698959992321518,-0.4416676405721617,0.14563343964068523,-0.40294280210016253,-0.18555003856308647,-0.4836339613349138,0.16670420626120863,-0.42782842690194756,-0.1586302822825203,-0.4855463803287726,0.3398089905862248,-0.05678848248174737,0.13403237761628592,-0.1454591657279955,-0.09716208220489106,0.08906649175743589,-0.27267662969292433,-0.07251398245674992,-0.6859585227263473,0.6850829621537059,-0.7631649804697064,0.5752972719077994,-0.7356281223425098,0.9109768072469074,-0.8268818264226196,0.8203068704021729,-0.9958501352985237,0.5145151063605689,-1.0641641739511678,0.41418389378959597,1
0.1660856640301413,-1.3591377408583059,0.20315951328358803,-1.4392460588191056,0.22141679756033783,-1.4443765024143156,0.24044016058833967,-1.450578849242123,0.1682557060690089,-1.43027292675762,0.16062907624456474,-1.42887776010353,0.15283433297940804,-1.4271656059887086,0.3062492678205252,-1.4282455342203118,0.18854146317139464,-1.3987248551850247,0.20606950138463725,-1.2799687078773012,0.1671725369724226,-1.2786032748733742,0.4751370180525628,-1.046578793520405,0.12623804588953977,-0.9809425324206533,0.44212731637257274,-0.4351942442587012,-0.08154481683186503,-0.5298198883057105,0.06642052637665503,-0.3467753196351113,-0.28593413381981597,-0.4484226320430459,-0.06512896117315295,-0.2335689221206543,-0.3397386656160509,-0.3878191770505997,-0.08937742163079299,-0.2870713847235404,-0.3376332351076408,-0.4252775060641094,-0.06433963050170444,-0.315346645643879,-0.31184294599484863,-0.4348309587267819,0.32614653266334503,-0.02123279842484579,0.13346136807163794,-0.0798850469282381,-0.14814057973583042,-0.015944529849187084,-0.2829834034161216,-0.11256942749468281,-0.6832672672905091,0.6706550427871899,-0.7754197712592756,0.5656497827183147,-0.7265492763518123,0.908613342155078,-0.8441619127435016,0.7763928412268567,-0.9943462710617456,0.5013890887558503,-1.0519801677682143,0.41090784227235616,1
0.052683785770669664,-1.3719557219627225,0.08620482392577695,-1.453578912812783,0.10332420449733638,-1.4587315794821631,0.12462378647412954,-1.4657467146708207,0.051828608953532015,-1.4474513630910943,0.04598476352362123,-1.4473594356986361,0.040366235373490454,-1.4474052707891119,0.19643723911634312,-1.4521054509760847,0.08163942256826179,-1.436373675040321,0.09513561897327653,-1.2912034492740034,0.06062236171031608,-1.2845444491373816,0.3745092920567835,-1.0617123983764236,0.02554900067058742,-1.0052873957509663,0.2686793090131519,-0.48489316598661586,-0.19741530824706344,-0.5682804162335293,-0.10521753505313569,-0.2881897403542293,-0.41064344144775444,-0.4453993679944908,-0.22413587993691994,-0.18054631330447782,-0.4722562972766945,-0.381718325883296,-0.24515890810181873,-0.229287070728013,-0.46817157278271004,-0.39916189583777184,-0.22115160915276516,-0.2604164534101677,-0.43864492644046993,-0.4150590073299767,0.3054179602311999,0.005696834777573739,0.11737494891057682,-0.044523609001119464,-0.1756327859454815,-0.164952094082443,-0.33630664104121005,-0.1589874621290337,-0.6467177179721122,0.6073345083236431,-0.752067641459829,0.5827393267551088,-0.6841263537225472,0.8651911013803775,-0.7941153439432688,0.7799929792424102,-0.9192589274789476,0.5168565541474335,-1.019698991959513,0.44591329947434294,1
-0.07480093689806587,-1.3771553040109061,-0.041168989141313436,-1.4604646191713204,-0.023179204831425743,-1.4658917305182408,-0.0020574074479932556,-1.4720864638854527,-0.07181522572947412,-1.453884068544211,-0.07702406739189531,-1.4535093113790976,-0.08123410533189442,-1.453401745527038,0.07335824090182659,-1.4528966335703806,-0.03353865547117429,-1.4413904311496146,-0.029455165592421485,-1.2937269513652383,-0.062294284601235664,-1.2870116219086716,0.25620557978916625,-1.0745141237136233,-0.09144581368225296,-1.019788157416151,0.09317649036981947,-0.5366153134254319,-0.3424031710552029,-0.5857093765744303,-0.2716420221287838,-0.28497089267605696,-0.5573239617385153,-0.4335688733062059,-0.3717470943431556,-0.1716035836430721,-0.6247899226116036,-0.3503878038029815,-0.40227028094655976,-0.22706784984908385,-0.6115529954052399,-0.3699028523469965,-0.38077130860985164,-0.27045078870557615,-0.5833940969704863,-0.3940634493539826,0.22976300229564106,0.007592380696599732,0.045449557820691724,-0.043701149487621105,-0.23629334189239246,-0.2422359210469868,-0.42574031650063104,-0.21378771110961156,-0.6585906011166844,0.5844083207791231,-0.7563520649675363,0.5964028135240149,-0.679048381274683,0.8386548988984506,-0.7704938622541124,0.8301469595677984,-0.9169079114240375,0.6146814977981138,-1.0209632379567444,0.49940444477093865,1
-0.21324719090119498,-1.3901654735530529,-0.17593588398485682,-1.4774557026433885,-0.16005338210622674,-1.4832466139452414,-0.14052362106403438,-1.4894542593300848,-0.20471702849637274,-1.4688428724603457,-0.20848260495297016,-1.4692613041392797,-0.21133950459905754,-1.469605298808204,-0.06264100571213002,-1.465803249759971,-0.15675551905322743,-1.4554562995994431,-0.16416732582736077,-1.30619779982035,-0.19644469490576452,-1.2972965840961093,0.12900440708530458,-1.0824932361867097,-0.20377686899745504,-1.0174013375195226,-0.10024347605393732,-0.5479848850938929,-0.4954631540172145,-0.5839176412194674,-0.4502093615463297,-0.27147922319355833,-0.7327012611666278,-0.38604976765440946,-0.541418413708894,-0.13192387317397783,-0.7970140147380277,-0.291914162969771,-0.573829738539934,-0.16337693081603571,-0.7906839366760436,-0.2914423341820673,-0.5550347793297914,-0.2204426987467304,-0.7584859945108775,-0.31454177939743194,0.13256997587437128,0.007483528787007379,-0.06078558478813334,-0.03987240188500314,-0.32614802114581337,-0.301091263755989,-0.5078315294080975,-0.3767757495725053,-0.7188992917225691,0.5804917097258512,-0.7838630990594704,0.6002017245918675,-0.710259865869744,0.832509807352012,-0.777043393173526,0.8276602387220071,-1.0226518829398628,0.5549310590461498,-1.0356392121002236,0.5117092374773906,1
-0.34927874328038033,-1.3924592343265942,-0.3182695298141083,-1.4796786273680127,-0.3029524817115837,-1.4847502724128145,-0.2851799896824701,-1.4905570793857752,-0.3451005995671994,-1.4732763757572773,-0.3490182394664977,-1.4744195265772022,-0.35215025254004245,-1.4757682408332005,-0.20811571845995852,-1.4680286951573598,-0.2988064379944262,-1.4588449068719702,-0.3007523973687454,-1.3091458552243758,-0.3353384969303745,-1.3031749473102054,-0.013635423321401366,-1.0761550302411171,-0.34189512688737017,-1.0192364901767992,-0.3104531807823973,-0.5409337917366128,-0.6328980523763996,-0.6046640126878692,-0.6727518435931595,-0.2746733785670972,-0.9248915508196399,-0.33688090739929233,-0.7694589460361639,-0.14847944612307404,-0.9759050291154767,-0.22206169085386201,-0.8188476706871213,-0.17266020851217745,-0.975631150303251,-0.2088397847994836,-0.7744415444573814,-0.21833767977673085,-0.9511943081381784,-0.23010459178058465,0.033628528515849646,0.03452880428279345,-0.15471634622891703,-0.03201057785892562,-0.40274869434883237,-0.27701009366224044,-0.6179962465301271,-0.3916578015750711,-0.7327294515477509,0.633435508936406,-0.8120860946016681,0.5820697537611323,-0.7082846872682752,0.894967757307031,-0.7920601211209466,0.7746100568323233,-1.0031864247743199,0.6838374411541548,-1.0750385620271259,0.5794684194680009,1
