nose_x_norm,nose_y_norm,left_eye_inner_x_norm,left_eye_inner_y_norm,left_eye_x_norm,left_eye_y_norm,left_eye_outer_x_norm,left_eye_outer_y_norm,right_eye_inner_x_norm,right_eye_inner_y_norm,right_eye_x_norm,right_eye_y_norm,right_eye_outer_x_norm,right_eye_outer_y_norm,left_ear_x_norm,left_ear_y_norm,right_ear_x_norm,right_ear_y_norm,mouth_left_x_norm,mouth_left_y_norm,mouth_right_x_norm,mouth_right_y_norm,left_shoulder_x_norm,left_shoulder_y_norm,right_shoulder_x_norm,right_shoulder_y_norm,left_elbow_x_norm,left_elbow_y_norm,right_elbow_x_norm,right_elbow_y_norm,left_wrist_x_norm,left_wrist_y_norm,right_wrist_x_norm,right_wrist_y_norm,left_pinky_x_norm,left_pinky_y_norm,right_pinky_x_norm,right_pinky_y_norm,left_index_x_norm,left_index_y_norm,right_index_x_norm,right_index_y_norm,left_thumb_x_norm,left_thumb_y_norm,right_thumb_x_norm,right_thumb_y_norm,left_hip_x_norm,left_hip_y_norm,right_hip_x_norm,right_hip_y_norm,left_knee_x_norm,left_knee_y_norm,right_knee_x_norm,right_knee_y_norm,left_ankle_x_norm,left_ankle_y_norm,right_ankle_x_norm,right_ankle_y_norm,left_heel_x_norm,left_heel_y_norm,right_heel_x_norm,right_heel_y_norm,left_foot_index_x_norm,left_foot_index_y_norm,right_foot_index_x_norm,right_foot_index_y_norm,phase
-0.5199555697969241,-1.4011480861182433,-0.48719245112388626,-1.4898114491985948,-0.46951929105865553,-1.4959457418622804,-0.4495872486141461,-1.5012418724083854,-0.5169967663071242,-1.4800647487529355,-0.5221278995222229,-1.479808739380625,-0.5267137712871908,-1.4808631817834432,-0.3779911770211661,-1.4592885645578422,-0.472895655361567,-1.4561861485262513,-0.48485836725836273,-1.2990849735757788,-0.5127909559618573,-1.2963529907412563,-0.2086787806802695,-1.0452147896347086,-0.5049675689993087,-0.9547054429014414,-0.5581084661498814,-0.552883327903788,-0.8154045744029922,-0.5906233255303821,-0.9635310296635019,-0.24122546387031324,-1.1192857736911137,-0.2545347080396815,-1.0767400767743969,-0.11954662133424244,-1.2148327078553771,-0.16788252864267564,-1.111723159537336,-0.14264462607971687,-1.1965264161397806,-0.14725238938245946,-1.073750361622461,-0.17977084985092187,-1.1659534647413394,-0.15931482939578473,-0.12182917204444298,0.07705621193542198,-0.2951556250756533,0.07012308084238099,-0.5591071662111436,-0.3318401129542654,-0.7397226905236589,-0.5276530265692233,-0.7357603221864245,0.6870331017171227,-0.7926462938918745,0.3802819826365552,-0.7129848122242803,0.914009632851593,-0.7317999808434285,0.5632409149880907,-0.9982226306549585,0.8216054519042648,-1.0241657245134583,0.4496394417926406,0
-0.6191151144425852,-1.3916499458410685,-0.5873620469985446,-1.480821679076412,-0.5719031754393477,-1.4872275889680437,-0.5539217095504555,-1.4941887432564307,-0.6122119828642726,-1.4723222388604993,-0.6143119488952603,-1.4723179314977428,-0.6157478716137466,-1.4728719090230988,-0.4680855980338316,-1.4627365831070813,-0.5502840656902136,-1.4557999047741232,-0.5705977911498148,-1.3013818114221716,-0.602304237726372,-1.2964443575065525,-0.2980076059690894,-1.066607078728565,-0.5764207374984812,-0.956813314209959,-0.6600934380644553,-0.5987487346344531,-0.913332720048822,-0.5974942279003042,-1.1112235054575692,-0.2993651315122168,-1.24368778163677,-0.2969375018625909,-1.2247400475944301,-0.16055210667890724,-1.3436086653183759,-0.19176538555726055,-1.2478752476841792,-0.17039823119196026,-1.3387703314210146,-0.1784141826071573,-1.2038641352828072,-0.2422324746079529,-1.299159114063237,-0.19354751889166635,-0.1928203885566829,0.0994512550790175,-0.36834673843483434,0.1137523075292374,-0.5846641176672274,-0.47944177940645205,-0.7660040897205486,-0.4745614867283559,-0.7549113637508764,0.5991383748519745,-0.8075643633882649,0.4646469017349447,-0.7302811540605915,0.8719651102603218,-0.7553877073969016,0.6418086305646414,-1.055637951905768,0.6457010676006508,-1.040065974068068,0.5644062339757498,0
-0.7212476515377151,-1.358757961009324,-0.6921367710834356,-1.460838201653103,-0.6791654268536095,-1.4668628846033467,-0.664125332304067,-1.47428644695237,-0.7116174019110522,-1.4547918298645084,-0.712561981226149,-1.4565083899353017,-0.7128727194428965,-1.458293766460489,-0.57618844395876,-1.459048619114871,-0.6477281651119123,-1.4517111026712681,-0.6754462978249837,-1.275526081015347,-0.7001975190713013,-1.27251781886613,-0.4143749128028433,-1.0632462209315774,-0.6254902140217933,-0.9730186263974486,-0.8119720623596769,-0.5869003452127034,-0.9656994067500358,-0.6119366631986528,-1.2703902888866883,-0.32901701672872663,-1.3569769963697937,-0.30452302105126255,-1.392660101592966,-0.20813032354102456,-1.4557819183734457,-0.23806781224572568,-1.4182331676532451,-0.22653522852631955,-1.4572122668577763,-0.21016056097021119,-1.3791238340688965,-0.257836073555772,-1.4212829831843496,-0.23235918837210523,-0.2637572816233336,0.1215179251559914,-0.3921858122738697,0.12158968075203094,-0.6843664913699332,-0.4862753850823874,-0.8216525814434522,-0.45466096404425366,-0.7651093744637165,0.5742095889103725,-0.7553633834660407,0.46480419648784493,-0.7480276913172524,0.8381797783928561,-0.7083602248693589,0.64636815140451,-1.0892291990749063,0.5692185209971475,-0.9559886854521082,0.6017118467370537,0
-0.7848501700018324,-1.319571652318772,-0.7591980511662556,-1.429661459345897,-0.7461018440913437,-1.4372952716722986,-0.7310941814496158,-1.4465273689556828,-0.7783677410777009,-1.4245461873607137,-0.7793435361040691,-1.4281205890007174,-0.7797024154339788,-1.4318107826865898,-0.6458574521292882,-1.444407183657167,-0.7132031195037565,-1.437949382713032,-0.7368253049592826,-1.2415584210161368,-0.7635895341837604,-1.2414900606354466,-0.504846557443276,-1.0583290369583422,-0.6584185327252612,-0.9708866338574941,-0.9154450507446641,-0.6079923351101402,-1.0381787410824008,-0.626610986637875,-1.3902932817704923,-0.3688717774442488,-1.4502696088918148,-0.33327076548773177,-1.5203602318639313,-0.23176081967292803,-1.5515461463200662,-0.24258983369218373,-1.5409079738083564,-0.2376601837043824,-1.5595429426397103,-0.22810108157548753,-1.5003821766502101,-0.28126914044885476,-1.5290495507651265,-0.2536602627252335,-0.3066055074301325,0.12630345585344213,-0.4234301041640706,0.13686855522285749,-0.7451009143364192,-0.555314707492755,-0.9022110080615406,-0.4549522431163125,-0.8492480810051001,0.5444008143398101,-0.8115978792232673,0.4523367630256863,-0.7931988525212637,0.7923463981711579,-0.7316057947953892,0.6365272970764768,-1.116105419731056,0.5492554655407905,-1.0129820878521938,0.5906624984440834,0
-0.8036557103983483,-1.3243385346692294,-0.7781453798097479,-1.4312638489662122,-0.7658567272394166,-1.4387953487584304,-0.7514966892568591,-1.4468238168630496,-0.7979917817476846,-1.426043122605776,-0.7994051034804126,-1.4294467499811938,-0.8005561321586909,-1.4332591714196423,-0.6609457891417048,-1.4419315649189468,-0.7265689168123763,-1.4377005691702678,-0.7633017010019069,-1.2441347813680057,-0.7875362414168551,-1.242458001059141,-0.5425843253762078,-1.0549404093402883,-0.6591792636629347,-0.9822163154536359,-0.9762224459890043,-0.6366005209932952,-1.0605399334222152,-0.6224411554403398,-1.4509892931961605,-0.39993363985299324,-1.4821356812646465,-0.34183420804672204,-1.5667607650735353,-0.2517492125572651,-1.5766291865232107,-0.24441230421193383,-1.591323779904817,-0.2690435273993379,-1.5974367891289993,-0.23170750972445797,-1.5559872906964118,-0.3148200504326488,-1.5665324241725789,-0.26355199460865064,-0.323763000161113,0.13199829616624142,-0.4287276536061425,0.14239008752827312,-0.7867090250681619,-0.5759480899437527,-0.8997867229524081,-0.5515840245969704,-0.8258027507968748,0.49873891783068103,-0.8040936425035556,0.3892729182804251,-0.7488151785788729,0.7308305689257667,-0.7145587732504018,0.5771803516661791,-1.0361574224278634,0.5343446932236583,-1.0059779106110966,0.5677736795040123,0
-0.7878976544895627,-1.3268060961053518,-0.7609037668178735,-1.4323988643900072,-0.7489568654761374,-1.4393223165855598,-0.7346931097199042,-1.446966770631713,-0.7804567613398012,-1.4274662245857042,-0.7817929559417579,-1.430725175247356,-0.7826790564730767,-1.4349208506214308,-0.6460230575585659,-1.4409916983654543,-0.7087581238383579,-1.4398937262613662,-0.7466910913164481,-1.245510907756459,-0.7710245490502305,-1.2436523567392654,-0.5169732531739587,-1.0577632015166913,-0.6437836343239759,-0.9978588326908323,-0.9420343503663675,-0.6803645427970055,-1.0353279763855079,-0.640805115142019,-1.4053717878608525,-0.45952858800835983,-1.4654120666503967,-0.38821173487172006,-1.5261363546456908,-0.3067735927541638,-1.5546760281235876,-0.29619947326038754,-1.5504121443933905,-0.32843709367711893,-1.5693000821056973,-0.2885294284119744,-1.519943684547939,-0.3657545643547174,-1.5372860391534622,-0.3082258327762692,-0.3147724699160907,0.12587048988411878,-0.4203898155058867,0.14160928934763947,-0.7832953640712638,-0.5658689624429949,-0.876836992835473,-0.5491024769006029,-0.8140045294825258,0.5224707636745047,-0.7945434591493098,0.3956348423970835,-0.7434545896159866,0.8097335493493497,-0.706890856745939,0.5818361547323719,-1.0793674667062176,0.5481233892586412,-1.0000325338104306,0.553494721290991,0
-0.6562847158904921,-1.346973421906084,-0.6292314372876177,-1.4523789465979668,-0.611791989658075,-1.459726091264202,-0.5918905548265655,-1.4673431808881368,-0.6549898719709989,-1.4463345511287544,-0.6579316487091963,-1.4489377184794263,-0.6604437026688518,-1.4519658451721797,-0.5078300902627845,-1.454056284330247,-0.5912098901613091,-1.4494580479004249,-0.6161885401611759,-1.2575701045790029,-0.6431274962890042,-1.2570529169990738,-0.374414748386924,-1.0789206633280286,-0.578196587150748,-1.003706711068631,-0.7614362582043026,-0.7186894296110914,-0.9445742754968012,-0.6762249138136226,-1.2216585096034946,-0.4913752012365028,-1.3258979045100228,-0.45477437437189244,-1.3401736195322627,-0.3706638430504228,-1.4116793885319217,-0.37226901978781585,-1.360324273305384,-0.37560291856143274,-1.414140970335041,-0.3632098757878236,-1.3264126596968657,-0.405600000896743,-1.382582798387023,-0.38294114445301897,-0.23923835391673715,0.11429594738397766,-0.38200624720859905,0.1348052777875849,-0.6697372685525156,-0.5427832210126629,-0.8283078116264079,-0.46033938570372185,-0.8112468038211755,0.5908773598333542,-0.8201685176118039,0.5086075419797803,-0.7473604048139695,0.8526924490415655,-0.7540904310843223,0.6788462746876281,-1.1117323823611207,0.6353400865510429,-1.0546844538160223,0.5746916081402652,0
-0.4971697221641641,-1.378361224988364,-0.4638465449830549,-1.4772046092076898,-0.44452685749796766,-1.4838902443042217,-0.42065190586091256,-1.4911612246619488,-0.4932166780004264,-1.4689599114926888,-0.4969960087579328,-1.4696298837633377,-0.5001589305675402,-1.4704502590064763,-0.34233107818259956,-1.4694393463049276,-0.44418611976649175,-1.455348847881222,-0.4580452874727393,-1.2857223181082287,-0.4886723596173459,-1.282792399286326,-0.19223073593273085,-1.1163991786978684,-0.4915452185514375,-0.9975381622023166,-0.5412728601039597,-0.7314058793154381,-0.7990996354486849,-0.6838306015949664,-0.9524477292170382,-0.5483610024081943,-1.1078424790679093,-0.4917278982339853,-1.0670964489857604,-0.4573952779221503,-1.1838400672998743,-0.423479914374291,-1.095358424252996,-0.46609169130317996,-1.1848670439307623,-0.4211181620374132,-1.0538354472792661,-0.49379340536292016,-1.1568988814783836,-0.42721789444933395,-0.152032399693799,0.09194245762226945,-0.34006429052579107,0.12404518157243494,-0.5831081968898275,-0.46649192131555306,-0.7470934496727716,-0.40349962946690754,-0.7714737309734611,0.6160700604247966,-0.8245965878753119,0.5775006167558471,-0.7453526670208291,0.8869527056590895,-0.7766754035880564,0.78441801290706,-1.0556673433222248,0.639072796441066,-1.067702013514484,0.5800923315890719,0
-0.32785327183479074,-1.43549134814983,-0.292005270630324,-1.5272925489860885,-0.2719860674335632,-1.5315957057296548,-0.25172970591090893,-1.5358844708141284,-0.32336976327886235,-1.523080100234691,-0.3281102947042205,-1.5240585303535692,-0.3326286675610494,-1.5250858110335928,-0.1851936200352597,-1.5004013792474307,-0.29049252483020227,-1.4974244848340528,-0.28422931533295415,-1.3490357871939493,-0.32335962830767034,-1.3456905372525974,-0.04300017691056182,-1.1438051036233694,-0.3516854538934155,-1.0610094327894972,-0.3554453255062332,-0.7636118786220504,-0.6378591355639653,-0.7409190700248331,-0.7248121209059505,-0.5788721304823641,-0.9190760055239192,-0.5410572354186609,-0.8276699165395818,-0.4843608890242137,-1.0025146896050694,-0.46876276296083835,-0.8559355403964464,-0.5143702346746662,-1.0012026162345498,-0.4758432565350114,-0.8235255241197386,-0.5433018274885588,-0.9585075298424625,-0.49346199180494094,-0.05190537069814719,0.04982536863726327,-0.23619401127007644,0.028586523007254047,-0.5144350509886277,-0.43387353003113727,-0.678880026064842,-0.37618203081534507,-0.7485952497040059,0.6227986677991825,-0.8249107719822647,0.5986673013909691,-0.733090568075021,0.8834830996212114,-0.7943294085577342,0.8008155854980623,-1.0322220131139996,0.5851160341095353,-1.076772914081059,0.5931332017212754,0
-0.17126512912605865,-1.4584593212149106,-0.13034031815208239,-1.547407527660614,-0.10929140188221173,-1.5502503364051212,-0.08809329883639444,-1.5524286457634233,-0.16373018344363516,-1.5448697308741308,-0.16923185120551443,-1.5464727792675734,-0.17415602830887209,-1.5477848019632372,-0.026996854698929273,-1.5115443746742152,-0.13322067696485612,-1.5107898767438248,-0.1288760175142585,-1.374884119071804,-0.1701952815670284,-1.3726872627162203,0.10825838984713157,-1.1538330495196074,-0.1978708474010932,-1.0980411986291925,-0.1497019644179046,-0.7643003472151246,-0.46373546569879026,-0.7613340438466425,-0.5119128620577802,-0.6103511483053723,-0.7388143944054295,-0.5793913450565314,-0.6085228533503753,-0.5384958241493002,-0.8035932789758053,-0.5320831238269698,-0.6308481678921696,-0.5675429556347819,-0.8032292308105877,-0.539779722299906,-0.6007327090933365,-0.5843616362788129,-0.7610634939638599,-0.5501218523030968,0.056661251508528326,0.020958538289287763,-0.10451965474558214,-0.039618792623721845,-0.42092555008309723,-0.38349471657952744,-0.5824178026522268,-0.40181621075191204,-0.718945999580006,0.6402798715100363,-0.8598781455398563,0.5527175716999865,-0.7181183778324652,0.8837455953750848,-0.8398357332590657,0.7850400974388265,-1.0103823663917273,0.6328162760248046,-1.0921970226890672,0.5700949933058339,0
