nose_x_norm,nose_y_norm,left_eye_inner_x_norm,left_eye_inner_y_norm,left_eye_x_norm,left_eye_y_norm,left_eye_outer_x_norm,left_eye_outer_y_norm,right_eye_inner_x_norm,right_eye_inner_y_norm,right_eye_x_norm,right_eye_y_norm,right_eye_outer_x_norm,right_eye_outer_y_norm,left_ear_x_norm,left_ear_y_norm,right_ear_x_norm,right_ear_y_norm,mouth_left_x_norm,mouth_left_y_norm,mouth_right_x_norm,mouth_right_y_norm,left_shoulder_x_norm,left_shoulder_y_norm,right_shoulder_x_norm,right_shoulder_y_norm,left_elbow_x_norm,left_elbow_y_norm,right_elbow_x_norm,right_elbow_y_norm,left_wrist_x_norm,left_wrist_y_norm,right_wrist_x_norm,right_wrist_y_norm,left_pinky_x_norm,left_pinky_y_norm,right_pinky_x_norm,right_pinky_y_norm,left_index_x_norm,left_index_y_norm,right_index_x_norm,right_index_y_norm,left_thumb_x_norm,left_thumb_y_norm,right_thumb_x_norm,right_thumb_y_norm,left_hip_x_norm,left_hip_y_norm,right_hip_x_norm,right_hip_y_norm,left_knee_x_norm,left_knee_y_norm,right_knee_x_norm,right_knee_y_norm,left_ankle_x_norm,left_ankle_y_norm,right_ankle_x_norm,right_ankle_y_norm,left_heel_x_norm,left_heel_y_norm,right_heel_x_norm,right_heel_y_norm,left_foot_index_x_norm,left_foot_index_y_norm,right_foot_index_x_norm,right_foot_index_y_norm,phase,GOOD,BAD
-0.5255965707130805,-1.4021992184612277,-0.49275276347406377,-1.4910809404741707,-0.4750360781890208,-1.4972303405909428,-0.4550549473796971,-1.5025395143757965,-0.5226304803220246,-1.4813102359863495,-0.5277742504226747,-1.481053596117616,-0.5323714162106618,-1.4821106353869364,-0.3832825499489906,-1.4604828844855444,-0.4784207577563167,-1.4573728278656701,-0.4904129312583339,-1.2998847462642513,-0.5184143119638676,-1.297146035139318,-0.21355317332610305,-1.0453893342644174,-0.5105716576696158,-0.9546570823349609,-0.563843429503661,-0.5518453652618366,-0.8217732031356406,-0.5896783084446496,-0.9702644622287091,-0.23941995445188285,-1.1264027969353831,-0.2527619764479594,-1.083752319051169,-0.11744144290651597,-1.222185042798094,-0.16589639123436264,-1.1188215576776521,-0.14059633310598163,-1.2038336665946114,-0.145215444345927,-1.0807552408691539,-0.17781399083944777,-1.1731854205445622,-0.15730759157353164,-0.12648967264762387,0.0796455811644643,-0.30024299172540486,0.07269537524984652,-0.5648445891499398,-0.3302577680692308,-0.7459049309352888,-0.5265529270820521,-0.7419328041308523,0.6911247137884258,-0.7989588738387858,0.3836181321965504,-0.7191012029505117,0.9186602396569097,-0.7379627093127081,0.5670276533345744,-1.005041501226341,0.8260284869412924,-1.0310484873858574,0.4531464039659004,0,1,0
-0.6181769141754994,-1.3926863222342583,-0.5876670463919644,-1.4821936928266395,-0.5721408423301579,-1.4877698188106607,-0.5556713902314068,-1.492396296000916,-0.6093979205976972,-1.4751750597736242,-0.6114555099174088,-1.4761167330211922,-0.6128835898837266,-1.4774751666573371,-0.47449252185579655,-1.4601349576326237,-0.5406521667495608,-1.455078562942548,-0.5773191561977792,-1.2975110814767525,-0.6011569969901297,-1.2950493808831345,-0.29419356533422003,-1.045850899950742,-0.5574264167921761,-0.9542549522476896,-0.6737261362460969,-0.5564791068030874,-0.9033001507631436,-0.6004353390788151,-1.1236599202385504,-0.27496996103515403,-1.2547976099970326,-0.2765573487267981,-1.2402896342663612,-0.1369802102999783,-1.3411056181719874,-0.17465851932593768,-1.2639625793710811,-0.1545483573870448,-1.3410196651518176,-0.15640660885146943,-1.2153096139790376,-0.2117963199981114,-1.312098709049646,-0.17275373537541647,-0.1768506241177672,0.08304509423169489,-0.3486406380398051,0.07706780335389123,-0.6173112880149254,-0.41019631201194345,-0.7882478676941439,-0.515139260077489,-0.7590874420074099,0.659275360640923,-0.795984452303931,0.42586414320925675,-0.7377908032723688,0.904749667896212,-0.7396669362161667,0.5667344377125771,-1.027349154741179,0.7038104042120484,-1.0311734545428417,0.49398120049851607,0,1,0
-0.7300040286011588,-1.3739816852138371,-0.7003427182933414,-1.4664548921989877,-0.685701444261887,-1.4723989601009102,-0.6705255546368949,-1.4780746534132605,-0.7191385914982924,-1.462872398766124,-0.720004827254754,-1.46575329813187,-0.7200800107475739,-1.468652840971849,-0.5886911674833477,-1.4579901961009667,-0.6469563424324033,-1.4541474560237004,-0.6874166438913246,-1.2858138507850811,-0.7093171889524751,-1.2864734843352603,-0.4256527153241642,-1.0459897862138297,-0.6335765254912876,-0.9564775388543465,-0.8283039054801868,-0.5704285911012851,-1.025263524010632,-0.6033031829326321,-1.3053962022640753,-0.30700859370579653,-1.4248313781665256,-0.28902632781233334,-1.4129023994382028,-0.1822821254978658,-1.5150792045638675,-0.20266477679857312,-1.434787196605587,-0.19422512493160626,-1.5167465509161184,-0.1857830346810885,-1.3931707965455893,-0.23209891103889713,-1.4819944037505688,-0.19400343522710248,-0.26387084348821765,0.10876861830341769,-0.4090347250274366,0.10911324317861333,-0.6908003074654743,-0.530064808991254,-0.8541442687637242,-0.5450462375280608,-0.7794362607363482,0.539882958049928,-0.7681887086111909,0.42211736368465036,-0.7552878308392004,0.7721694710687358,-0.7080402887663139,0.5611889439219142,-1.047600742926025,0.5839538959518632,-0.9221985376765476,0.5441413917229676,0,1,0
-0.7905570169168581,-1.345597122693209,-0.7660561389972886,-1.4409413739105874,-0.7536236340657025,-1.4475740819670133,-0.7409151853956047,-1.45423681262091,-0.7798849233097161,-1.4399258379612896,-0.7788450543245665,-1.4440970486227267,-0.7772806280780269,-1.4487072699226426,-0.6578036948572671,-1.4483191097411319,-0.7067217328611579,-1.4478737999451463,-0.7476542679344393,-1.2653442812707152,-0.7686871548487233,-1.269142114450919,-0.5153517022239213,-1.0429685273949343,-0.6444301770736579,-0.9778865464313587,-0.9360861479921408,-0.6011965211439583,-1.041016294544044,-0.616286356149466,-1.4239491913176685,-0.33925580976935665,-1.4616200835936604,-0.31804685124283383,-1.5427258004627433,-0.20911206610581518,-1.5675260915625018,-0.21914154404797703,-1.5620219486928897,-0.22625430886598896,-1.5708005358734334,-0.21405223117996403,-1.524096854931715,-0.2591785827621858,-1.5488760133740325,-0.22727091160809026,-0.3286838910659905,0.1255507930925734,-0.4380096303656721,0.12119136970080022,-0.775417906243759,-0.5751037851629014,-0.8749477444255932,-0.5672699700090217,-0.7874620985948623,0.5465342587809298,-0.7676969679284236,0.41554876479575037,-0.7534238898131569,0.7977507560999887,-0.698729117978525,0.5473870834278615,-1.0829663467532584,0.5355326785964708,-0.9321801623415228,0.5368898422411829,0,1,0
-0.8067840530509227,-1.3332454400164042,-0.7808327433158188,-1.4373928654484645,-0.7675736263604732,-1.4449159390985749,-0.7531859442183136,-1.452618030741048,-0.7986743957578459,-1.434183190700604,-0.7994334442373822,-1.4379743691256999,-0.7997276758525256,-1.4419200293086776,-0.6669474299745599,-1.4473345107831361,-0.7310220537336647,-1.4457409763329576,-0.7605291362818869,-1.252784878795167,-0.7867262147590598,-1.2540126557127087,-0.5419985608669231,-1.0531553826754445,-0.6518471302396461,-0.9753458523706224,-0.992630128952196,-0.635564114903666,-1.0737388938007175,-0.6149584531073649,-1.4666070859518496,-0.37602155375138696,-1.4997803797681835,-0.3272834481336906,-1.5857657085199008,-0.25173521377439595,-1.5917757143770126,-0.23586682322094477,-1.607168823336665,-0.26596318179397077,-1.6117075695187448,-0.2370482200513619,-1.5726369434852145,-0.30170957985240504,-1.5835180268825326,-0.25878539341460116,-0.3486859513341262,0.133774241618026,-0.4436341684231104,0.15371737428368135,-0.8068096560782072,-0.6078038293717289,-0.9146750068295215,-0.5646269654384618,-0.7898124971393128,0.5514601999510317,-0.7807490254805708,0.4144234507870042,-0.7515705151158342,0.781163651994906,-0.711396723724145,0.5953141217169355,-1.0747093704539807,0.5450947996913744,-0.9499722343180147,0.5579030188884303,0,1,0
-0.776544845841539,-1.346466304829795,-0.7485904040193605,-1.4554677899168624,-0.7343984021571617,-1.4621543456100377,-0.7192068662377179,-1.4692801659399786,-0.7690673394840364,-1.4516411533309637,-0.7706146970457197,-1.4547124498123098,-0.7718761541360585,-1.457508869347948,-0.636061644726926,-1.4484159338879659,-0.7013650105970615,-1.4551211330553744,-0.7342155233908432,-1.2560863993234452,-0.7595204582863261,-1.2604912884085115,-0.5064765956944873,-1.058022193044437,-0.6482444185431728,-0.987227384219017,-0.9279983345517077,-0.6947216366330411,-1.0491903658025907,-0.6206257644762587,-1.3989987364308996,-0.45628318351459557,-1.4524774660688284,-0.3817628294213252,-1.5271100874047554,-0.313810769419011,-1.5503273595833986,-0.2786972334913531,-1.5509777983956043,-0.3255370575146641,-1.5620899186343715,-0.27158711025552135,-1.5110298622803187,-0.3658183409812226,-1.5320930257903598,-0.30054098453563016,-0.32468331645345994,0.11428607068324509,-0.4394415711059455,0.15200766101723315,-0.7815503392749894,-0.5834797342596006,-0.9092793720279251,-0.4498959394022947,-0.789459337921689,0.6041579356574661,-0.7800269591515568,0.4641144563765343,-0.7516123740334582,0.8699779120629404,-0.7164819726195731,0.6311748190043188,-1.0911622618644485,0.5524800538712008,-1.0101736890051243,0.5619149726241984,0,1,0
-0.6607937626865736,-1.3615682809533998,-0.6296990892480782,-1.4652451999594487,-0.6136319704352275,-1.471293254759886,-0.59670003825632,-1.4774667339142236,-0.6553675464912762,-1.4608568207630084,-0.6589255544893161,-1.463104096003118,-0.6615281225326568,-1.4653750438835347,-0.5172193008252911,-1.4568334879040026,-0.5965362601611504,-1.4569551022836045,-0.6111954156719782,-1.2738710037503127,-0.6463928726335133,-1.2740231995236153,-0.37672980055317157,-1.0768727266806541,-0.6010988821821662,-1.007411815256898,-0.7651189869192213,-0.6945455650208022,-0.9411290299733719,-0.677636899084943,-1.2334781114162017,-0.4684091633139691,-1.3176803721963142,-0.4354808254451874,-1.3595290282895365,-0.35034964213149183,-1.4021450640060937,-0.3636750018399705,-1.3731566459590137,-0.3638875476061583,-1.4104394288531519,-0.3490798538973541,-1.3424997639672216,-0.3924890754631603,-1.3789075735638407,-0.3706934824940138,-0.23987024059384382,0.10703513079734811,-0.37914136188502406,0.11780018777736857,-0.6882540254424339,-0.5584997139722769,-0.8479450849827875,-0.36964782234793075,-0.772009655635471,0.6043072866499596,-0.8374536349570424,0.5259039083511756,-0.7413642543662311,0.9142859827652018,-0.7725377688728727,0.693043721642994,-1.0880969089430077,0.6447724648759827,-1.0728827163764034,0.5807872485137447,0,1,0
-0.5005403509397908,-1.400524404559352,-0.47032715315495016,-1.4959061967234828,-0.45446201377956685,-1.5015193048580262,-0.4377349058189359,-1.506403539509476,-0.4946890432121176,-1.490012928478871,-0.49807717715611055,-1.4907622234242035,-0.5005161703029108,-1.4915278250595327,-0.3539049049275961,-1.4816804130891723,-0.44569704090718243,-1.4733159447150252,-0.4556818151509109,-1.3169309776721079,-0.48963813488503144,-1.3083131714069525,-0.20806802952832523,-1.123537088687614,-0.5062479972365893,-1.0159652583562409,-0.5479144857586954,-0.7139448365552895,-0.8144137551817281,-0.7047814927702747,-0.9542343255663807,-0.5320997416638051,-1.1211711434275855,-0.5312563657531333,-1.0586791321923377,-0.43000746716790567,-1.2181401708843886,-0.4515985407167194,-1.0844238905208163,-0.44324260668500054,-1.2199204956744987,-0.448682233989828,-1.0493147233636873,-0.47951335880619567,-1.1830864769530427,-0.4644244381945195,-0.13165660739200757,0.08630846421733286,-0.31178040669517687,0.08763088089644444,-0.5754887429455608,-0.43449602328856257,-0.7545142536576733,-0.3945074474474282,-0.7735330357589035,0.6246905475465546,-0.8650695478629026,0.5677392549341823,-0.7455093032041532,0.9062752832045663,-0.8188528324361644,0.7472233849524956,-1.0797039927607666,0.6256671201586951,-1.087699960420782,0.5934233584718321,0,1,0
-0.3427570217300823,-1.4316092736639865,-0.31180865130464164,-1.5228700960277604,-0.2968930591237095,-1.5278629403465405,-0.28073490732495815,-1.5336279902561,-0.3346693098889639,-1.5168261559995653,-0.33712313653569886,-1.517353608841422,-0.33871336900815235,-1.5182154250276976,-0.1963007969088797,-1.5059906906945122,-0.2883034466683615,-1.4966639752115862,-0.3020835649090854,-1.3494364083937782,-0.3323105802007144,-1.3453476963758138,-0.051631094435979026,-1.143984611150707,-0.3603958819401253,-1.0424396013630155,-0.3802561095650496,-0.7460694222461016,-0.6386721375168072,-0.7268199081013663,-0.7452000348904458,-0.5919371660066263,-0.9180217898524636,-0.559982454369861,-0.8593261386073573,-0.48629379226608116,-1.0099798375128266,-0.5105040961458335,-0.865416915919593,-0.5137651293472352,-1.0090163712122724,-0.5091019240047441,-0.8410738217356305,-0.5370261908304801,-0.9599511158014952,-0.5156296799691663,-0.020269011601400166,0.06228774465866399,-0.2075417450785866,0.04752089387433752,-0.47859571177609467,-0.4233843094470541,-0.6809782953237693,-0.4033860083535593,-0.7567108308397871,0.6264947481756007,-0.8561247442036384,0.5798464388603509,-0.7375782575061809,0.9034506190594633,-0.8104217149116257,0.7664159018817284,-1.049548503386631,0.609438052038338,-1.080555293417979,0.5928637494468977,0,1,0
-0.18165017574048006,-1.4445571411189895,-0.14847088756458363,-1.5338810741488218,-0.13358638477392562,-1.5373513511386863,-0.11535540375826939,-1.5409452236947876,-0.17476946375706331,-1.5279870947090077,-0.17838050659733556,-1.5286313359630217,-0.18113913118793465,-1.5293120513709848,-0.037104424431417454,-1.5083828973569293,-0.1390404391814293,-1.5054951908371037,-0.14433416987046047,-1.3671844878670392,-0.17505841220784646,-1.3638364856523215,0.10154836343097724,-1.1506055844862944,-0.21620654102675438,-1.071760858764795,-0.1660508201721462,-0.7403300769631412,-0.49425379174827966,-0.7333431936959451,-0.5162793039664143,-0.5997616340235609,-0.7643051764091042,-0.589837616169976,-0.6437100411316217,-0.5139513608909361,-0.8339355554896487,-0.5322475686665793,-0.6543462701807023,-0.5552254728599745,-0.8331003075241464,-0.5362462128921319,-0.624518336996906,-0.5785319492368552,-0.801025708696128,-0.5492420860232936,0.07032181408210327,0.04676702695984706,-0.1064303103660417,0.0027820420780815987,-0.4384011941242228,-0.4085990691867811,-0.5861674405081532,-0.40730134114112254,-0.7345379996154514,0.6267418377087598,-0.8528143337353307,0.587138424869355,-0.7224106990249878,0.8991568288249355,-0.8276295908290449,0.8094745042127763,-1.020908875786646,0.5923464057368457,-1.091791669618528,0.5626535996414957,0,1,0
