nose_x_norm,nose_y_norm,left_eye_inner_x_norm,left_eye_inner_y_norm,left_eye_x_norm,left_eye_y_norm,left_eye_outer_x_norm,left_eye_outer_y_norm,right_eye_inner_x_norm,right_eye_inner_y_norm,right_eye_x_norm,right_eye_y_norm,right_eye_outer_x_norm,right_eye_outer_y_norm,left_ear_x_norm,left_ear_y_norm,right_ear_x_norm,right_ear_y_norm,mouth_left_x_norm,mouth_left_y_norm,mouth_right_x_norm,mouth_right_y_norm,left_shoulder_x_norm,left_shoulder_y_norm,right_shoulder_x_norm,right_shoulder_y_norm,left_elbow_x_norm,left_elbow_y_norm,right_elbow_x_norm,right_elbow_y_norm,left_wrist_x_norm,left_wrist_y_norm,right_wrist_x_norm,right_wrist_y_norm,left_pinky_x_norm,left_pinky_y_norm,right_pinky_x_norm,right_pinky_y_norm,left_index_x_norm,left_index_y_norm,right_index_x_norm,right_index_y_norm,left_thumb_x_norm,left_thumb_y_norm,right_thumb_x_norm,right_thumb_y_norm,left_hip_x_norm,left_hip_y_norm,right_hip_x_norm,right_hip_y_norm,left_knee_x_norm,left_knee_y_norm,right_knee_x_norm,right_knee_y_norm,left_ankle_x_norm,left_ankle_y_norm,right_ankle_x_norm,right_ankle_y_norm,left_heel_x_norm,left_heel_y_norm,right_heel_x_norm,right_heel_y_norm,left_foot_index_x_norm,left_foot_index_y_norm,right_foot_index_x_norm,right_foot_index_y_norm,phase
-0.36881886542560766,-1.499531322894042,-0.3214116674563315,-1.5645224343482687,-0.3024613316701136,-1.5621604408006051,-0.28377460330588833,-1.5576368541431869,-0.3539840882658335,-1.5657464571941149,-0.35965287278022606,-1.5658564569454854,-0.3648074268310848,-1.5670190489724982,-0.23271585457006985,-1.4881798507786415,-0.31605303814290786,-1.513814325131713,-0.34490457649402384,-1.3994905913296831,-0.37612049702882977,-1.4035542124343214,-0.16105603881254466,-1.0363675089690083,-0.3923019749308839,-0.9955718105325516,-0.5292381910300991,-0.6367550714450461,-0.6702708566675465,-0.6718267405031144,-0.9055693894165562,-0.3841656312303267,-0.9580757740785402,-0.39676391010444073,-0.9892554363434066,-0.34831379689778313,-1.0293852565521906,-0.3684242748279098,-1.008056206766124,-0.3679415253622626,-1.02899192781984,-0.3697374121716647,-0.975483663462467,-0.36918545350832893,-0.9980975544424368,-0.3671674847955474,-0.20032301019209253,0.0689469860367653,-0.3514864324412848,0.048906452269258376,-0.6675073885262116,-0.46817983999896073,-0.7347414904563241,-0.5017748420160808,-0.6702782063168585,0.4870876444881226,-0.6822532349293098,0.3510221168440763,-0.6176804410150946,0.6507435106613352,-0.6330600721772028,0.5638255779436611,-0.863767891471744,0.6351781783599422,-0.8590393720926744,0.5584348551615748,0
-0.41662563932914953,-1.5121898688925148,-0.3786198677715513,-1.5732299926178104,-0.36504114567920837,-1.5713081818168617,-0.34820138418710395,-1.5679632339207876,-0.3989575723595759,-1.5759854373919797,-0.40094124270890114,-1.576729283149438,-0.4027257375618695,-1.5776908010206883,-0.2755973834812893,-1.4985136414526319,-0.34708864728125793,-1.5268543791765596,-0.3954245959352682,-1.416737462146598,-0.4196946078935558,-1.4254142743831844,-0.2113935419625395,-1.0466194123002468,-0.43502254652216926,-1.0056045718201356,-0.5564321384730349,-0.640004841382529,-0.7091911695878755,-0.6651043837598379,-0.9586555389151066,-0.38928588691772914,-0.9980171982766249,-0.4143932689209709,-1.046477356004009,-0.3420422186456463,-1.0726070742265583,-0.37825994301977534,-1.0621829441131072,-0.3692019902192811,-1.076896329565077,-0.38274788387803016,-1.0302325486237158,-0.3769248792222395,-1.0478272415943242,-0.38481215538147767,-0.2454829303900509,0.0958609118409116,-0.40557397165860354,0.062436421687831326,-0.6587762501317936,-0.5047601470724847,-0.7974659700627112,-0.5403083183942851,-0.6565446516123415,0.44071821700170943,-0.7090458915198071,0.3952574511585774,-0.6235305168791846,0.6184944744215639,-0.6273466997903171,0.5760752384520731,-0.8471214257565468,0.5979428950385584,-0.8726021699448413,0.5550064887458088,0
-0.47225219511241384,-1.545028285760036,-0.4288436963455196,-1.5989015214528304,-0.4154621898430503,-1.595898332249767,-0.4006136933378936,-1.591663096833692,-0.44635742067954,-1.6041547445457036,-0.4464909393087091,-1.605479457587125,-0.4459696041841736,-1.606812193995712,-0.33389553678948775,-1.513449170055059,-0.382565404510576,-1.543468628928939,-0.4575252128092166,-1.4511949455104884,-0.47571853471629216,-1.464753517314301,-0.2842293016099945,-1.0498275342249614,-0.48120333300957285,-1.0123412603795707,-0.6579364302037355,-0.6396237620656987,-0.7600296738326425,-0.6461885913253866,-1.041479226989342,-0.39546522707099957,-1.059530210688074,-0.4130787841415088,-1.1347549738444143,-0.3324871845633463,-1.1464782769679276,-0.3635600319248775,-1.1519578080125346,-0.3815752473302908,-1.147732617117186,-0.37994962739661814,-1.1195968121149096,-0.39194768491024723,-1.116285795099826,-0.38588373425117617,-0.29259638737515503,0.11722095264824385,-0.43501127705989073,0.09865377857949474,-0.744773026802356,-0.5394372624566506,-0.8247622001252399,-0.5745453122788137,-0.6925491136622656,0.388235351217524,-0.6721553067511589,0.39016071434897354,-0.6364823138852088,0.5037311703435949,-0.5948502253570397,0.5028987000648488,-0.8681159440047593,0.5489190192089392,-0.7769311723789682,0.5559183352371252,0
-0.4964580201333761,-1.5595082585992703,-0.44976324817074903,-1.6146678054158308,-0.4376289771565364,-1.6116952397515676,-0.42369355208424814,-1.6078380212984429,-0.4656027223914819,-1.620596828762948,-0.46477686679711666,-1.6212925955644897,-0.46308448754885945,-1.621975561726813,-0.3622130006239273,-1.526768143291298,-0.40356016774709885,-1.553967112994597,-0.48186896624893516,-1.4655947459251437,-0.4982697086887991,-1.4790200440880974,-0.3176964197290847,-1.0502567537447858,-0.488652447575657,-1.012006851335872,-0.6899524825603145,-0.6408368216846543,-0.7685724162163613,-0.6345468693092374,-1.0727528422712476,-0.4064877411326077,-1.086053380137129,-0.40912920509536244,-1.1620660256997224,-0.33495152197768036,-1.164231477375366,-0.353082126877293,-1.1703008177772658,-0.3818110485790528,-1.1620912594956938,-0.37093822237510027,-1.1446338824730657,-0.3941055419482683,-1.1308812186803374,-0.3802066201342299,-0.31491947723067765,0.12012063429016229,-0.4390107112272039,0.1009894971308677,-0.7810665750585545,-0.5432993806759834,-0.8480729603541484,-0.5719500286125697,-0.7058708430169968,0.39182442996491373,-0.6777682339307799,0.3677173352330435,-0.6430391810248087,0.5090221828833477,-0.5942936119158063,0.4971740582156846,-0.8783952860267629,0.5796873461006405,-0.7815881551714005,0.5761982225838949,0
-0.48320660242373026,-1.5605791025040376,-0.43587878066702435,-1.6186007252568697,-0.42237943478725165,-1.6157684766473894,-0.4079807368199931,-1.6118401503371704,-0.45335771666096764,-1.623325018587585,-0.45332733811047776,-1.6239030685059785,-0.45241965642043824,-1.624471318891956,-0.34862496897578904,-1.5336860007062754,-0.39631390350202755,-1.560437989237246,-0.46483223415526753,-1.466450061363835,-0.48428332604794716,-1.4785826787069523,-0.2916507324970032,-1.0600724553893535,-0.4834888289573134,-1.0166145914779132,-0.6306743760105079,-0.6611157290781824,-0.7628311151620898,-0.6574988441575621,-1.0250218922497751,-0.4532492724098194,-1.08056956179709,-0.42667134807338947,-1.124777457420826,-0.3803255619589301,-1.1585101428683922,-0.36765378659169545,-1.1341187392023002,-0.4193553846540088,-1.1540356763672093,-0.39262140276385277,-1.1154558971983393,-0.4327742518738144,-1.1276895109724199,-0.4018153240766202,-0.3053193652992637,0.10997517837979338,-0.42769935594763175,0.09364597252656683,-0.7484429516921784,-0.5402089756344169,-0.8309283109097486,-0.5784313168584106,-0.6935099578156624,0.37617041189515515,-0.6641231200063179,0.32563446821373465,-0.6362152766268706,0.5154024134511477,-0.5826600970080554,0.4578355502494993,-0.8745220208393067,0.5524593452825589,-0.7649833374689716,0.5289343427762039,0
-0.38301863288481974,-1.5595490491529522,-0.33543577829698534,-1.617069854552245,-0.3224839812909612,-1.6141403455835353,-0.3080558847264544,-1.6100773369496726,-0.3561228362156432,-1.6213372446840604,-0.357323768913234,-1.6216490535561245,-0.3577265296955349,-1.621714281693769,-0.2530481694152656,-1.5344554477421706,-0.3086362620337968,-1.561177425205117,-0.3651060675814649,-1.463875907939363,-0.38440502173338487,-1.4739749998119884,-0.17739259431508328,-1.0538457099980203,-0.4036645327673301,-1.0231066592094118,-0.5189729358359435,-0.6633766037007276,-0.7029540121933502,-0.7116203142558715,-0.9073673586265967,-0.45318937276792604,-1.0138204142274183,-0.4657031306749514,-0.9935193353917988,-0.3871472614620746,-1.0818940910972785,-0.4380467677961317,-1.0050096546321197,-0.4264583307374949,-1.0879688212420073,-0.44632296289813317,-0.9782476215804227,-0.44012096132615053,-1.061205318260448,-0.44973589505034384,-0.19530564959505894,0.09611888453176493,-0.34225306801054267,0.0496698358444711,-0.6318128366889461,-0.49425223095687604,-0.762925680649905,-0.5573161418673253,-0.6442626526469565,0.45006893083313415,-0.6921397381955837,0.32914270081869174,-0.6072160103245822,0.6371691983585794,-0.6366577255154566,0.5056244400063818,-0.8236985833756295,0.5522858935587942,-0.9124901866912584,0.506781764784721,0
-0.2505066606831549,-1.532537434260033,-0.20758887350199598,-1.5886928585583777,-0.1920676390964753,-1.5876493308502204,-0.1753599263036776,-1.5849728335590783,-0.2328995958028714,-1.590573021346558,-0.23587154899635843,-1.5911748963781385,-0.237991922822888,-1.5919177009352774,-0.11718010234940335,-1.522130147092922,-0.18813974151579954,-1.5486617073916085,-0.22592232872262155,-1.4312890328195473,-0.2509001119096606,-1.4401943579026613,-0.021694193452039035,-1.0460919524679513,-0.28514359798441485,-1.0171089778883047,-0.32479348609312114,-0.6576692335274467,-0.5925848184507522,-0.7070923178088659,-0.6484446031055192,-0.4600932658492105,-0.8589612208216562,-0.4704998792984679,-0.7418079332815603,-0.3848164426769097,-0.9208478404064684,-0.44321369375666575,-0.7514783568580596,-0.41991947023870946,-0.9199281542892191,-0.45075271903266745,-0.7208773569823628,-0.4426023254280575,-0.8966268261102612,-0.44925682040935266,-0.07121735545825755,0.08668928446439077,-0.23567261848831197,0.032139942281964186,-0.44037995089404086,-0.43762869524443065,-0.6336801375908304,-0.4688642148440688,-0.6105140429592143,0.5606052066034264,-0.7003074034760771,0.4546497222610313,-0.5898546687196319,0.8032984665136109,-0.663500359721276,0.6119892998154588,-0.8073427962907244,0.6232643968250914,-0.9536140469694984,0.5034722176995,0
-0.1122288885961783,-1.4964074769481057,-0.06874346349981784,-1.5589713667170242,-0.05052515278508122,-1.5584088123092636,-0.0324871534668005,-1.557060212907578,-0.09819620316466038,-1.560249899461935,-0.10231764151055375,-1.5606827325593375,-0.1057616871781855,-1.5612560052056783,0.02229027283261037,-1.5030766099809474,-0.05717462550601314,-1.5232897380131325,-0.08261739650619525,-1.3946550733060454,-0.11347440916626222,-1.401015766056091,0.12312550148760303,-1.0430788412383167,-0.153908259868255,-1.0084310019572438,-0.17133280845728904,-0.6599592617589296,-0.421845850247196,-0.6960916077068836,-0.4951769762582839,-0.4991094916930619,-0.6636556823100709,-0.5160887740279403,-0.5770687287997499,-0.4494263523201509,-0.7399433272510905,-0.47759388330862435,-0.5869968800787922,-0.4667880614075668,-0.7395185175208533,-0.48111522278818797,-0.5594430448078758,-0.48640182553835337,-0.7094819707123228,-0.4889481115425169,0.0793784288757332,0.049328077151460266,-0.08440287131240524,-0.025168213263899657,-0.36162478369065204,-0.35046736664037215,-0.5256922302253401,-0.4266295775664659,-0.5963493088283898,0.6122183638856846,-0.707718544854049,0.4857242845407353,-0.5873523581171856,0.8393722602553788,-0.6712196963937336,0.6303898818331345,-0.8087681382806433,0.641872728929988,-0.9306604796971562,0.48360807551548257,0
0.016048460660187426,-1.4558507033613686,0.05569467394423767,-1.5257491756612584,0.07562128814740765,-1.5279861639235395,0.09614126403837134,-1.5300437594955285,0.024199711723883795,-1.5233376332278161,0.018689924622942125,-1.5227981077212331,0.013882519007923073,-1.5223551688560264,0.14981697790590429,-1.4923800528663291,0.05463999926795692,-1.487620481218916,0.051071744526951346,-1.3729511914050638,0.015447504334771246,-1.3702483578705535,0.267790363815071,-1.0511570857855133,-0.01736549499554555,-1.0130046887241393,-0.0006416129742613219,-0.656459848733147,-0.2643382107118328,-0.7014419074177535,-0.3452894531296654,-0.5519674345804728,-0.4981952322424369,-0.5828074205529669,-0.42428617880711067,-0.5016511229193278,-0.5913956451920607,-0.535000034178649,-0.4517312392682086,-0.5279518429825378,-0.5924219012243348,-0.5437816401650098,-0.41221976955487943,-0.5355178169726837,-0.5602911943384876,-0.5528466976265057,0.19214777309533998,0.020072063099870554,0.03125366014528947,-0.0648744486839984,-0.30843071684136947,-0.24951846340935296,-0.4219803488296067,-0.3601115764676585,-0.5912775608264469,0.6423472712872368,-0.7126555492852706,0.49218340134448485,-0.583206420940252,0.8553303088183463,-0.73926666953776,0.6898431550248785,-0.8129002336180392,0.6283038063700612,-0.9365901767621269,0.4451662247653687,0
0.13207737434969322,-1.403733972607079,0.16694337572117904,-1.4808025790345827,0.1873509019776682,-1.489386050724906,0.2060128865225429,-1.4956824952905485,0.1345818898469332,-1.4675890732659715,0.12977350427867254,-1.4661353738791234,0.12375046666743861,-1.4647346532143999,0.26274262466754755,-1.46749211914213,0.15440560895973432,-1.4468713918085134,0.17139799816921916,-1.3382439424587185,0.13144260963744156,-1.3274279535427793,0.3935308591172237,-1.0510611728619907,0.09211782101663879,-1.014236734937151,0.2150264964388544,-0.6419981887701152,-0.1602439025635619,-0.6854145271629423,-0.11689248607299137,-0.5485899032391153,-0.3779581543451554,-0.5936145898897317,-0.20446968233395732,-0.49288899350364396,-0.45025885952269235,-0.5501826947391941,-0.2190761303884368,-0.5218050862745508,-0.45362744879072026,-0.5643802573036125,-0.20542611669776684,-0.5318864777417496,-0.41911202569141975,-0.572571196473594,0.2735603285016596,0.000800792627026009,0.11587776731266934,-0.08384707840646287,-0.23216193600025087,-0.10878370355735437,-0.33923530200301044,-0.25660867010069816,-0.5849703367751466,0.6665660806886503,-0.7053705768871559,0.48373448948365,-0.5841684900352008,0.8620388237220851,-0.7306528805440247,0.6545543038296388,-0.8097515213585971,0.574932612972358,-0.9460884960505689,0.363913891714052,0
