nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,mouth_left_x,mouth_left_y,mouth_left_z,mouth_right_x,mouth_right_y,mouth_right_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,GOOD,BAD
0.8047691881656647,0.27304336428642273,-0.041912514716386795,0.8112024217844009,0.2510204017162323,-0.025304550305008888,0.8117495477199554,0.2510157525539398,-0.025364523753523827,0.8125210404396057,0.25097882747650146,-0.0253938976675272,0.815277099609375,0.25189146399497986,-0.05931233614683151,0.8187211751937866,0.25225964188575745,-0.059446800500154495,0.8226605802774429,0.2522944211959839,-0.059544097632169724,0.8302008956670761,0.26236864924430847,0.0538066104054451,0.842583954334259,0.26041179895401,-0.09946925193071365,0.8087965101003647,0.2985929846763611,-0.009631109423935413,0.8135041892528534,0.29921755194664,-0.054566025733947754,0.83308145403862,0.3801228702068329,0.12908652424812317,0.8682542443275452,0.41287359595298767,-0.15617142617702484,0.8278093934059143,0.5366183519363403,0.12083303928375244,0.8870828300714493,0.6125690937042236,-0.17125558853149414,0.7735269069671631,0.5118173360824585,-0.03090200386941433,0.7870225012302399,0.5227413773536682,-0.056355129927396774,0.753441259264946,0.5141230225563049,-0.051546256989240646,0.7608468532562256,0.5155773758888245,-0.05848188325762749,0.7517993152141571,0.4905959963798523,-0.07127739489078522,0.7610544264316559,0.4913659691810608,-0.041820913553237915,0.7605751305818558,0.492689311504364,-0.04571337252855301,0.7680424153804779,0.49175456166267395,-0.04162359610199928,0.7524000108242035,0.6491957306861877,0.09410513937473297,0.7796085774898529,0.7031093835830688,-0.09362795203924179,0.6306532621383667,0.6683575510978699,0.06359517574310303,0.6293554306030273,0.7104982733726501,-0.10655365139245987,0.49311304092407227,0.7573951482772827,0.06805933266878128,0.4922823905944824,0.7953408360481262,-0.09409550577402115,0.4812629222869873,0.79997718334198,0.06326746195554733,0.48405981063842773,0.8453246355056763,-0.09305322170257568,0.4390941858291626,0.6938835978507996,0.017108958214521408,0.43312573432922363,0.7347350120544434,-0.1385917216539383,1,0
0.8041905909776688,0.2713129222393036,-0.053206074982881546,0.8100402802228928,0.24980148673057556,-0.03684264421463013,0.8107142448425293,0.2496791034936905,-0.036911141127347946,0.8115990608930588,0.24949665367603302,-0.03694695606827736,0.8137692809104919,0.2506621479988098,-0.07077915966510773,0.8169822841882706,0.25093868374824524,-0.07091834396123886,0.820804089307785,0.2510441839694977,-0.07103084772825241,0.8294252753257751,0.2616907060146332,0.03664784133434296,0.840844452381134,0.26035425066947937,-0.11653043329715729,0.8083590567111969,0.29819455742836,-0.023276884108781815,0.8125787228345871,0.29864954948425293,-0.06811852753162384,0.8323040157556534,0.37859365344047546,0.12214946746826172,0.8631716072559357,0.4108961224555969,-0.165491983294487,0.8222200721502304,0.5251185894012451,0.1482865810394287,0.8717567473649979,0.6122269034385681,-0.17150409519672394,0.7628732919692993,0.5080088973045349,0.03793947026133537,0.7784613072872162,0.5322926044464111,-0.05811850354075432,0.7435499131679535,0.5022904276847839,0.021430740132927895,0.7512551248073578,0.5281362533569336,-0.06285485625267029,0.7430980801582336,0.48978787660598755,-0.001136133330874145,0.749604731798172,0.5059361457824707,-0.04899255186319351,0.7520527392625809,0.4925112724304199,0.022942226380109787,0.7566954642534256,0.5058285593986511,-0.044580601155757904,0.7532703578472137,0.6467981934547424,0.09413857758045197,0.7777804434299469,0.6989514827728271,-0.0936678797006607,0.6306723356246948,0.66590815782547,0.06454860419034958,0.6291615962982178,0.7081318497657776,-0.10092215240001678,0.4931710958480835,0.7574132084846497,0.08096306771039963,0.4917147159576416,0.7950395345687866,-0.07807465642690659,0.48135483264923096,0.7999699711799622,0.07740931212902069,0.48373544216156006,0.8453168869018555,-0.0772661417722702,0.44419074058532715,0.6938971281051636,0.029519539326429367,0.43485963344573975,0.7346795201301575,-0.13420626521110535,1,0
0.7938289195299149,0.2594414949417114,-0.08486364781856537,0.7996290922164917,0.24031785130500793,-0.06731878221035004,0.8003441691398621,0.23979924619197845,-0.06740175187587738,0.8012824803590775,0.23921579122543335,-0.06743300706148148,0.8031792938709259,0.24202236533164978,-0.10136669874191284,0.8063131719827652,0.24270015954971313,-0.10150617361068726,0.8099816292524338,0.24334731698036194,-0.10161139816045761,0.8182874768972397,0.2518860399723053,0.011054757982492447,0.8288191854953766,0.2552339434623718,-0.1425691545009613,0.7977117598056793,0.28658327460289,-0.05315210297703743,0.8016047775745392,0.28812485933303833,-0.09802187979221344,0.8190058767795563,0.3775674104690552,0.10286601632833481,0.8449300080537796,0.4174748659133911,-0.1920756697654724,0.8089598119258881,0.526492714881897,0.1396598219871521,0.8451054990291595,0.6133893728256226,-0.1868111789226532,0.7461393475532532,0.524427592754364,0.026832405477762222,0.7517174035310745,0.5425715446472168,-0.07833375036716461,0.7245778739452362,0.5271539092063904,0.010490245185792446,0.7230502665042877,0.5415908098220825,-0.08807124197483063,0.7244780659675598,0.510494589805603,-0.012491997331380844,0.7235163152217865,0.5184520483016968,-0.07629470527172089,0.7312518954277039,0.5083664655685425,0.011691490188241005,0.7312105894088745,0.5174167156219482,-0.06669044494628906,0.7509855031967163,0.6432989239692688,0.09347838163375854,0.7736951559782028,0.6985641717910767,-0.09304916113615036,0.6278389692306519,0.6618092656135559,0.05189673975110054,0.626248300075531,0.7075380682945251,-0.099092498421669,0.49315178394317627,0.7572728395462036,0.06044374033808708,0.49170541763305664,0.7954598069190979,-0.07274353504180908,0.4797045588493347,0.7997176051139832,0.055477142333984375,0.48349082469940186,0.8443432450294495,-0.07292254269123077,0.44607967138290405,0.6983343958854675,-0.0010631525656208396,0.4399867653846741,0.7346526980400085,-0.13503387570381165,1,0
0.784593865275383,0.2559998035430908,-0.11928655207157135,0.7906164228916168,0.23763372004032135,-0.1018391102552414,0.791385218501091,0.23696628212928772,-0.10192994773387909,0.7924147546291351,0.23629729449748993,-0.10198600590229034,0.7943892925977707,0.2398584634065628,-0.1369587481021881,0.7978860884904861,0.24067753553390503,-0.13712534308433533,0.8016198575496674,0.2414933294057846,-0.13724103569984436,0.8106934279203415,0.24967385828495026,-0.02161184512078762,0.8222175687551498,0.255065381526947,-0.17928746342658997,0.7880776226520538,0.282060444355011,-0.08651946485042572,0.7922780811786652,0.2843191623687744,-0.1326049268245697,0.8097138702869415,0.37731820344924927,0.08287611603736877,0.8399119675159454,0.4201173186302185,-0.22838500142097473,0.7954042851924896,0.5270025134086609,0.12257850170135498,0.8303499817848206,0.6134033799171448,-0.21552836894989014,0.7377810180187225,0.5374987721443176,0.016085553914308548,0.7370287179946899,0.5504286885261536,-0.10749020427465439,0.7160886824131012,0.5448874831199646,-0.0015320520615205169,0.7098533511161804,0.5519053339958191,-0.11984489858150482,0.71214359998703,0.5268077254295349,-0.023566648364067078,0.708941638469696,0.5301419496536255,-0.11116013675928116,0.7214140594005585,0.5255632400512695,0.0012931472156196833,0.7185534834861755,0.5255170464515686,-0.097318135201931,0.7517613917589188,0.6419386267662048,0.09435336291790009,0.7751016914844513,0.6979350447654724,-0.09393944591283798,0.6286867260932922,0.6568893194198608,0.05235202983021736,0.6275933384895325,0.6982892155647278,-0.10708244144916534,0.49320101737976074,0.7575705647468567,0.060449980199337006,0.4923238158226013,0.7949106097221375,-0.07913798838853836,0.4795423746109009,0.7997795939445496,0.055333130061626434,0.48380959033966064,0.8443324565887451,-0.0805269107222557,0.4434922933578491,0.6885342597961426,-0.0038897190243005753,0.4390971064567566,0.7370972633361816,-0.15873372554779053,1,0
0.7691464424133301,0.24558790028095245,-0.13909175992012024,0.7765846997499466,0.22730153799057007,-0.12269951403141022,0.7774829566478729,0.2268502414226532,-0.12280269712209702,0.7786211222410202,0.22647640109062195,-0.12287869304418564,0.7799079418182373,0.23055621981620789,-0.15902917087078094,0.7831185609102249,0.2321321666240692,-0.1591917872428894,0.7869012653827667,0.2336912304162979,-0.1592903733253479,0.796421006321907,0.2436394989490509,-0.043073300272226334,0.8083357214927673,0.251569926738739,-0.20591001212596893,0.7724955081939697,0.2715749442577362,-0.10620200634002686,0.7768900692462921,0.2758013904094696,-0.15363462269306183,0.7945633232593536,0.3783195912837982,0.06643015146255493,0.8246438801288605,0.42192530632019043,-0.25550609827041626,0.782826229929924,0.5289844274520874,0.10776475816965103,0.8122116476297379,0.6134701371192932,-0.23715618252754211,0.7209222316741943,0.5356153845787048,4.598937448463403e-05,0.7196086049079895,0.5631279945373535,-0.13255630433559418,0.6967869699001312,0.542285144329071,-0.01808258518576622,0.6918224692344666,0.5703389048576355,-0.14758425951004028,0.6965385377407074,0.5239526033401489,-0.043821781873703,0.6908378601074219,0.5414412021636963,-0.14075155556201935,0.704863041639328,0.5224517583847046,-0.016355277970433235,0.699685126543045,0.5398291945457458,-0.12354733794927597,0.7514522820711136,0.6429502964019775,0.09674909710884094,0.7745105475187302,0.6985605955123901,-0.09631582349538803,0.6272227466106415,0.6422567367553711,0.05557245761156082,0.6276262998580933,0.6805758476257324,-0.11801636219024658,0.4934450387954712,0.7582555413246155,0.06985004991292953,0.49239224195480347,0.7949612140655518,-0.0799979642033577,0.48493635654449463,0.7960297465324402,0.06578560918569565,0.48533499240875244,0.8494376540184021,-0.08034311234951019,0.43857383728027344,0.6892088651657104,0.00828082300722599,0.4340914487838745,0.7375229597091675,-0.154209166765213,1,0
0.7617528438568115,0.2425655722618103,-0.14277033507823944,0.7701062709093094,0.22326840460300446,-0.12702497839927673,0.7709881067276001,0.22299548983573914,-0.12714697420597076,0.7720391005277634,0.22283856570720673,-0.12725798785686493,0.7729060649871826,0.22596672177314758,-0.16461481153964996,0.7758825123310089,0.22756116092205048,-0.16474805772304535,0.7794410437345505,0.22939476370811462,-0.16482791304588318,0.7907257080078125,0.2402149885892868,-0.051083363592624664,0.8010440915822983,0.24890248477458954,-0.2201133668422699,0.7644651681184769,0.26860496401786804,-0.11085857450962067,0.7682619839906693,0.2721443772315979,-0.16015520691871643,0.7909289598464966,0.3773063123226166,0.06254436820745468,0.8163957893848419,0.4173262417316437,-0.27602264285087585,0.767802357673645,0.5244816541671753,0.10828797519207001,0.7955114394426346,0.6080596446990967,-0.2736141085624695,0.7002941966056824,0.5352873206138611,0.009716050699353218,0.7004703879356384,0.5658503770828247,-0.18921193480491638,0.6735495030879974,0.5410236120223999,-0.0032876867335289717,0.672436535358429,0.5776625275611877,-0.2092505395412445,0.6723007261753082,0.5258134007453918,-0.033542513847351074,0.6697807908058167,0.5554208755493164,-0.20251330733299255,0.6815685331821442,0.5243303775787354,-0.00767883937805891,0.6776211857795715,0.5484811067581177,-0.18117906153202057,0.7543604671955109,0.6389130353927612,0.1017308384180069,0.7759515047073364,0.6960567831993103,-0.10131921619176865,0.6271932721138,0.6420651078224182,0.08518863469362259,0.6270228326320648,0.6824865341186523,-0.12962329387664795,0.4929594397544861,0.7582426071166992,0.11642046272754669,0.49212491512298584,0.7956475019454956,-0.11265657097101212,0.4857324957847595,0.7945556640625,0.11443988978862762,0.48538196086883545,0.8552747368812561,-0.11466888338327408,0.43501150608062744,0.6926758885383606,0.06177250295877457,0.43350058794021606,0.7410800457000732,-0.19395196437835693,1,0
0.7497968971729279,0.2362150400876999,-0.16043931245803833,0.7584172785282135,0.2169663906097412,-0.14716361463069916,0.7592954188585281,0.2168295979499817,-0.14728893339633942,0.7603983134031296,0.21685932576656342,-0.1474103033542633,0.7609468698501587,0.21910086274147034,-0.18623274564743042,0.7638151347637177,0.22059063613414764,-0.18636074662208557,0.7673180848360062,0.22252599895000458,-0.1864275485277176,0.7784566581249237,0.2341274917125702,-0.07613319158554077,0.789174035191536,0.24320051074028015,-0.2522431015968323,0.7525492608547211,0.26272842288017273,-0.12901195883750916,0.7562350332736969,0.2654428780078888,-0.18046554923057556,0.7811646014451981,0.36746737360954285,0.04284539073705673,0.8068719953298569,0.41262131929397583,-0.3038603663444519,0.7514197826385498,0.5113168358802795,0.09814845025539398,0.7730565369129181,0.5993239879608154,-0.3018839955329895,0.681656539440155,0.5345799922943115,0.008382411673665047,0.6794835031032562,0.5687834620475769,-0.22110459208488464,0.657759040594101,0.5479006171226501,-0.002914085518568754,0.6538839936256409,0.5877721309661865,-0.24259965121746063,0.6534188985824585,0.5410597324371338,-0.03408848121762276,0.6507150232791901,0.5645007491111755,-0.23987272381782532,0.661833792924881,0.5351730585098267,-0.008640987798571587,0.6578117311000824,0.5555332899093628,-0.21509656310081482,0.7583388984203339,0.6322076916694641,0.10396937280893326,0.7778569012880325,0.6929597854614258,-0.10358010232448578,0.6373409628868103,0.6280253529548645,0.19486823678016663,0.6263170838356018,0.6826151013374329,-0.165486142039299,0.5206707417964935,0.7184343338012695,0.3078630864620209,0.4972492456436157,0.7956550717353821,-0.1737280637025833,0.5084241926670074,0.7615286111831665,0.3150210678577423,0.4856985807418823,0.8522928953170776,-0.1792510598897934,0.46133339405059814,0.6536280512809753,0.27909037470817566,0.43797558546066284,0.7405027747154236,-0.26797863841056824,1,0
0.7420161962509155,0.2326061874628067,-0.10179312527179718,0.7502273321151733,0.21108892560005188,-0.09029118716716766,0.7515654563903809,0.21080349385738373,-0.09043098986148834,0.7531802356243134,0.21043917536735535,-0.09058236330747604,0.752207800745964,0.21276050806045532,-0.1271786242723465,0.7547554671764374,0.21369312703609467,-0.12727254629135132,0.7576744854450226,0.2147902399301529,-0.12730073928833008,0.7719239741563797,0.2265707403421402,-0.03145992383360863,0.7785181105136871,0.23297113180160522,-0.1973363608121872,0.7445497810840607,0.26108941435813904,-0.07493682205677032,0.74776691198349,0.26318249106407166,-0.12335803359746933,0.7712257355451584,0.36730968952178955,0.06775710731744766,0.799407884478569,0.4078415334224701,-0.25505420565605164,0.7380349934101105,0.5092737078666687,0.1270611584186554,0.7598361223936081,0.5936707854270935,-0.24288523197174072,0.6646031439304352,0.5369263291358948,0.04470687359571457,0.6683645844459534,0.5729822516441345,-0.15390188992023468,0.6416914761066437,0.5534949898719788,0.0322917178273201,0.6442554295063019,0.5968579053878784,-0.17481538653373718,0.6387182474136353,0.5464532375335693,-0.00022008278756402433,0.6405278146266937,0.5696946978569031,-0.17233803868293762,0.6467719972133636,0.5403209924697876,0.027757322415709496,0.6483013033866882,0.5617038607597351,-0.1490291804075241,0.7581162452697754,0.6321672797203064,0.10172618925571442,0.7777938842773438,0.6914857029914856,-0.10130868852138519,0.6366178095340729,0.6291303634643555,0.201078861951828,0.6210296154022217,0.682919979095459,-0.1617216318845749,0.5225834250450134,0.7153119444847107,0.31484508514404297,0.4948517084121704,0.7948265075683594,-0.11947131156921387,0.5119917988777161,0.7564058303833008,0.32273319363594055,0.4855635166168213,0.8517329096794128,-0.11862995475530624,0.46510064601898193,0.6570173501968384,0.2934664785861969,0.4371817708015442,0.737454891204834,-0.1872888058423996,1,0
0.7309747636318207,0.2322806715965271,-0.09648935496807098,0.7393203377723694,0.20970359444618225,-0.0844879001379013,0.7407723069190979,0.2093838006258011,-0.08462630212306976,0.7424736618995667,0.20903606712818146,-0.08477796614170074,0.7411728203296661,0.2115321010351181,-0.12179064750671387,0.7436710298061371,0.21252194046974182,-0.12187957763671875,0.7466075420379639,0.21369588375091553,-0.12191641330718994,0.7611231356859207,0.22422076761722565,-0.024129215627908707,0.7662085294723511,0.23044119775295258,-0.19162273406982422,0.7346274554729462,0.2603890299797058,-0.06931285560131073,0.7375595569610596,0.2624398469924927,-0.11832030862569809,0.7612981051206589,0.3573186695575714,0.07389771938323975,0.7889043837785721,0.4023616909980774,-0.2521372437477112,0.7257707118988037,0.4978588819503784,0.14492368698120117,0.7431574463844299,0.5849273204803467,-0.24612314999103546,0.6495676636695862,0.5369850397109985,0.07858110964298248,0.6539203524589539,0.5896075963973999,-0.16650301218032837,0.6288875937461853,0.5527360439300537,0.07119448482990265,0.6285392045974731,0.6125368475914001,-0.19135437905788422,0.6270756721496582,0.5452045798301697,0.034128036350011826,0.6239001154899597,0.5831382274627686,-0.18681740760803223,0.6345561742782593,0.5401305556297302,0.060844115912914276,0.6327396035194397,0.5728875994682312,-0.1618555784225464,0.7552466094493866,0.6283681988716125,0.10153140127658844,0.775903582572937,0.6834843754768372,-0.10112594068050385,0.6280311942100525,0.6114199161529541,0.17469730973243713,0.6190399825572968,0.678299605846405,-0.13091465830802917,0.5102250576019287,0.7167240381240845,0.29136401414871216,0.4930613040924072,0.7952626347541809,-0.0741734504699707,0.4990365505218506,0.7577643394470215,0.29381319880485535,0.48326027393341064,0.8465980291366577,-0.07129698246717453,0.45082181692123413,0.6572091579437256,0.22549600899219513,0.4321848154067993,0.7361777424812317,-0.1351127177476883,1,0
0.7238180041313171,0.23259855806827545,-0.11293472349643707,0.7315219938755035,0.2102084457874298,-0.10199043899774551,0.7325664162635803,0.20989078283309937,-0.10212872922420502,0.7338719069957733,0.20955677330493927,-0.1023019552230835,0.7343423068523407,0.21203140914440155,-0.1383928507566452,0.7372450232505798,0.2129451185464859,-0.13847585022449493,0.7407572567462921,0.21390779316425323,-0.13849136233329773,0.7520288676023483,0.22404158115386963,-0.03919544070959091,0.759398341178894,0.2290952503681183,-0.20305117964744568,0.7280755341053009,0.2602445185184479,-0.08473287522792816,0.7313918173313141,0.2620316445827484,-0.13256599009037018,0.7500104159116745,0.3561767637729645,0.061980850994586945,0.7826046496629715,0.40008607506752014,-0.2614575922489166,0.711881548166275,0.489944726228714,0.13935044407844543,0.7304854094982147,0.5804622173309326,-0.2607335150241852,0.6360466778278351,0.5388578772544861,0.0659770667552948,0.6423764228820801,0.5886427164077759,-0.18384799361228943,0.6162414252758026,0.5574771761894226,0.0581439808011055,0.615618884563446,0.6138123273849487,-0.2089385688304901,0.6139966249465942,0.553889274597168,0.0212789885699749,0.6108390688896179,0.5886039733886719,-0.2056088149547577,0.6211519837379456,0.5473242402076721,0.04825102537870407,0.6197386384010315,0.5772097110748291,-0.17970147728919983,0.7499985098838806,0.6279224157333374,0.10065344721078873,0.7729505002498627,0.6834761500358582,-0.10026603937149048,0.621526688337326,0.6120097041130066,0.147574782371521,0.6172495782375336,0.6776608228683472,-0.13243964314460754,0.507275253534317,0.7373495101928711,0.2097618281841278,0.4930739998817444,0.7962682247161865,-0.09734033048152924,0.4974788427352905,0.7591009140014648,0.2116578370332718,0.4832313060760498,0.8466413021087646,-0.09790696948766708,0.450067400932312,0.6580369472503662,0.166239395737648,0.4342989921569824,0.7324502468109131,-0.173192098736763,1,0
